phenocode	name	category	num_cases	num_controls	gc_lambda	num_gw_significant
ST19_COMPLICATIO_INTERNAL_ORTHOPA_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of internal orthopaedic prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	3966	236575	1.0331	0
ST19_COMPLICATIO_OTHER_INTERNAL_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of other internal prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	465	236575	1.0188	1
ST19_COMPLICATIO_PECUL_REATTACHM_AMPUT	Complications peculiar to reattachment and amputation	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	108	236575	0.73535	0
ST19_COMPLICATIO_PROCED_NOT_ELSEW_CLASSIFIED	"Complications of procedures, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	18874	236575	1.0378	0
ST19_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED	"Complications of surgical and medical care, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	23830	236575	1.0475	1
ST19_CONCUSSION	Concussion	Neurological endpoints	12647	161031	1.0571	0
ST19_CONTU_ANKLE	Contusion of ankle	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	561	245598	1.0235	0
ST19_CONTU_OTHER_UNSPE_PARTS_FOOT	Contusion of other and unspecified parts of foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	666	245598	1.0426	0
ST19_CONTU_TOES_WO_DAMAGE_NAIL	Contusion of toe(s) without damage to nail	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	312	245598	0.96318	0
ST19_CONTU_TOES_W_DAMAGE_NAIL	Contusion of toe(s) with damage to nail	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	138	245598	0.78937	0
ST19_CRUSHI_INJURY_WRIST_HAND	Crushing injury of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	219	236315	0.90543	0
ST19_DIFFU_BRAIN_INJURY	Diffuse brain injury	Neurological endpoints	786	161031	1.0283	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ANKLE_FOOT_LEVEL	"Dislocation, sprain and strain of joints and ligaments at ankle and foot level"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	7223	245598	1.0331	1
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ELBOW	"Dislocation, sprain and strain of joints and ligaments of elbow"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1037	244726	1.0426	2
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_HEAD	"Dislocation, sprain and strain of joints and ligaments of head"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	682	233156	1.0378	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_KNEE	"Dislocation, sprain and strain of joints and ligaments of knee"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	14647	227055	1.062	1
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_LUMBAR_SPINE_PELVIS	"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	368	253182	0.98607	1
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_NECK_LEVEL	"Dislocation, sprain and strain of joints and ligaments at neck level"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2656	256278	1.0188	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_SHOUL_GIRDLE	"Dislocation, sprain and strain of joints and ligaments of shoulder girdle"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	5442	241174	1.0283	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_THORAX	"Dislocation, sprain and strain of joints and ligaments of thorax"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	412	251870	0.99534	0
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_WRIST_HAND_LEVEL	"Dislocation, sprain and strain of joints and ligaments at wrist and hand level"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	5316	236315	1.0283	1
ST19_DISLO_SPRAIN_STRAIN_JOINT_LIGAM_HIP	"Dislocation, sprain and strain of joint and ligaments of hip"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	485	251409	1.0188	0
ST19_EARLY_COMPLICATIO_TRAUMA	Early complications of trauma	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	647	259758	1.0331	3
ST19_EFFEC_FOREI_BODY_ENTERING_NATURAL_ORIFI	Effects of foreign body entering through natural orifice	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	4868	255537	1.0188	0
ST19_EFFEC_HEAT_LIGHT	Effects of heat and light	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	106	255021	0.73159	1
ST19_EFFEC_OTHER_EXTER_CAUSES	Effects of other external causes	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	415	255021	0.99534	1
ST19_EPIDU_HAEMORRHAGE	Epidural haemorrhage	Neurological endpoints	171	161031	0.82548	0
ST19_FAILU_REJEC_TRANSPLANTED_ORGANS_TISSU	Failure and rejection of transplanted organs and tissues	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	161	236575	0.82956	0
ST19_FOCAL_BRAIN_INJURY	Focal brain injury	Neurological endpoints	1306	161031	1.0331	0
ST19_FOREI_BODY_ALIME_TRACT	Foreign body in alimentary tract	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	880	255537	1.0378	0
ST19_FOREI_BODY_EAR	Foreign body in ear	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	263	255537	0.94067	0
ST19_FOREI_BODY_EXTER_EYE	Foreign body on external eye	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2815	255537	1.0235	0
ST19_FOREI_BODY_GENITO_TRACT	Foreign body in genitourinary tract	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	136	255537	0.78937	0
ST19_FOREI_BODY_RESPI_TRACT	Foreign body in respiratory tract	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	886	255537	1.0331	1
ST19_FRACT_FEMUR	Fracture of femur	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	4819	251409	1.0141	2
ST19_FRACT_FOOT_ANKLE	"Fracture of foot, except ankle"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	4329	245598	1.0235	0
ST19_FRACT_FOREA	Fracture of forearm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	11896	244726	1.0669	8
ST19_FRACT_LOWER_LEG_INCLU_ANKLE	"Fracture of lower leg, including ankle"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	12524	227055	1.0523	4
ST19_FRACT_LUMBAR_SPINE_PELVIS	Fracture of lumbar spine and pelvis	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	3450	253182	1.0283	0
ST19_FRACT_NECK	Fracture of neck	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	819	256278	1.0283	0
ST19_FRACT_RIBS_STERNUM_THORACIC_SPINE	"Fracture of rib(s), sternum and thoracic spine"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	5035	251870	1.0235	0
ST19_FRACT_SHOUL_UPPER_ARM	Fracture of shoulder and upper arm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	6894	241174	1.0378	0
ST19_FRACT_SKULL_FACIAL_BONES	Fracture of skull and facial bones	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	4172	233156	1.0141	0
ST19_FRACT_WRIST_HAND_LEVEL	Fracture at wrist and hand level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	6873	236315	1.0235	2
ST19_FROSTBITE	Frostbite	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	179	260226	0.83365	0
ST19_HYPOTHERMIA	Hypothermia	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	282	255021	0.93621	0
ST19_ICTRAUOTHUNS	Other and unspecified intracranial injuries	Neurological endpoints	471	244578	1.0188	2
ST19_INJURI_ABDOMEN_LOWER_BACK_LUMBAR_SPINE_PELVIS	"Injuries to the abdomen, lower back, lumbar spine and pelvis"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	7223	253182	1.0283	2
ST19_INJURI_ANKLE_FOOT	Injuries to the ankle and foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	14807	245598	1.0475	0
ST19_INJURI_ELBOW_FOREA	Injuries to the elbow and forearm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	15679	244726	1.0669	3
ST19_INJURI_HEAD	Injuries to the head	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	27249	233156	1.062	1
ST19_INJURI_HIP_THIGH	Injuries to the hip and thigh	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	8996	251409	1.0141	0
ST19_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS	Injuries involving multiple body regions	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	535	259870	1.0235	0
ST19_INJURI_KNEE_LOWER_LEG	Injuries to the knee and lower leg	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	33350	227055	1.0767	0
ST19_INJURI_NECK	Injuries to the neck	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	4127	256278	1.0235	1
ST19_INJURI_SHOUL_UPPER_ARM	Injuries to the shoulder and upper arm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	19231	241174	1.0523	2
ST19_INJURI_THORAX	Injuries to the thorax	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	8535	251870	1.0331	1
ST19_INJURI_UNSPE_PART_TRUNK_LIMB_BODY_REGION	"Injuries to unspecified part of trunk, limb or body region"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1250	259155	1.0283	2
ST19_INJURI_WRIST_HAND	Injuries to the wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	24090	236315	1.062	1
ST19_INJURY_BLOOD_VESSE_WRIST_HAND_LEVEL	Injury of blood vessels at wrist and hand level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	114	236315	0.74671	0
ST19_INJURY_CRANIAL_NERVES	Injury of cranial nerves	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	103	233156	0.72038	1
ST19_INJURY_EYE_ORBIT	Injury of eye and orbit	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2716	233156	1.0141	1
ST19_INJURY_INTRA_AB_ORGANS	Injury of intra-abdominal organs	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	419	253182	1.0	0
ST19_INJURY_MUSCLE_TENDON_ANKLE_FOOT_LEVEL	Injury of muscle and tendon at ankle and foot level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	376	245598	0.99534	0
ST19_INJURY_MUSCLE_TENDON_FOREA_LEVEL	Injury of muscle and tendon at forearm level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	319	244726	0.95413	1
ST19_INJURY_MUSCLE_TENDON_HIP_THIGH_LEVEL	Injury of muscle and tendon at hip and thigh level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1290	251409	1.0378	1
ST19_INJURY_MUSCLE_TENDON_LOWER_LEG_LEVEL	Injury of muscle and tendon at lower leg level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2717	227055	1.0283	0
ST19_INJURY_MUSCLE_TENDON_SHOUL_UPPER_ARM_LEVEL	Injury of muscle and tendon at shoulder and upper arm level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	6887	241174	1.0669	1
ST19_INJURY_MUSCLE_TENDON_WRIST_HAND_LEVEL	Injury of muscle and tendon at wrist and hand level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2625	236315	1.0235	0
ST19_INJURY_NERVES_ANKLE_FOOT_LEVEL	Injury of nerves at ankle and foot level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	108	245598	0.73159	0
ST19_INJURY_NERVES_FOREA_LEVEL	Injury of nerves at forearm level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	205	244726	0.88817	1
ST19_INJURY_NERVES_LOWER_LEG_LEVEL	Injury of nerves at lower leg level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	160	227055	0.82141	0
ST19_INJURY_NERVES_SHOUL_UPPER_ARM_LEVEL	Injury of nerves at shoulder and upper arm level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	155	241174	0.81736	0
ST19_INJURY_NERVES_SPINAL_CORD_NECK_LEVEL	Injury of nerves and spinal cord at neck level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	313	256278	0.95413	0
ST19_INJURY_NERVES_WRIST_HAND_LEVEL	Injury of nerves at wrist and hand level	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	659	236315	1.0378	0
ST19_INJURY_OTHER_UNSPE_INTRAT_ORGANS	Injury of other and unspecified intrathoracic organs	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1052	251870	1.0331	0
ST19_INJURY_UNSPE_BODY_REGION	Injury of unspecified body region	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	906	259155	1.0331	2
ST19_INJURY_URINARY_PELVIC_ORGANS	Injury of urinary and pelvic organs	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	317	253182	0.96318	0
ST19_INTRACRATRAUMA	Intracranial trauma	Neurological endpoints	15827	161031	1.0571	1
ST19_INTRACR_INJURY	Intracranial injury	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	11992	233156	1.0331	0
ST19_MALTR_SYNDR	Maltreatment syndromes	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	878	255021	1.0475	1
ST19_OPEN_WOUND_ABDOMEN_LOWER_BACK_PELVIS	"Open wound of abdomen, lower back and pelvis"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	505	253182	1.0188	0
ST19_OPEN_WOUND_ANKLE_FOOT	Open wound of ankle and foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1630	245598	1.0378	0
ST19_OPEN_WOUND_FOREA	Open wound of forearm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1444	244726	1.0283	1
ST19_OPEN_WOUND_HEAD	Open wound of head	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	9912	233156	1.0331	0
ST19_OPEN_WOUND_HIP_THIGH	Open wound of hip and thigh	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	499	251409	1.0235	0
ST19_OPEN_WOUND_LOWER_LEG	Open wound of lower leg	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2239	227055	1.0188	0
ST19_OPEN_WOUND_NECK	Open wound of neck	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	136	256278	0.79332	0
ST19_OPEN_WOUND_SHOUL_UPPER_ARM	Open wound of shoulder and upper arm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	303	241174	0.94514	0
ST19_OPEN_WOUND_THORAX	Open wound of thorax	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	269	251870	0.92734	0
ST19_OPEN_WOUND_WRIST_HAND	Open wound of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	8560	236315	1.0378	0
ST19_OTHER_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED	"Other complications of surgical and medical care, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1356	236575	1.0331	0
ST19_OTHER_INJURI_LOWER_LIMB_LEVEL_UNSPE	"Other injuries of lower limb, level unspecified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	90	259155	0.6767	0
ST19_OTHER_INJURI_SPINE_TRUNK_LEVEL_UNSPE	"Other injuries of spine and trunk, level unspecified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	97	259155	0.70929	0
ST19_OTHER_INJURI_UPPER_LIMB_LEVEL_UNSPE	"Other injuries of upper limb, level unspecified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	124	259155	0.76978	0
ST19_OTHER_SPECIFE_INJURI_HIP_THIGH1	Other and specified injuries of hip and thigh	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	289	251409	0.94514	0
ST19_OTHER_SUPERF_INJURI_ANKLE_FOOT	Other superficial injuries of ankle and foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	91	245598	0.69106	0
ST19_OTHER_UNSPE_EFFEC_EXTER_CAUSES	Other and unspecified effects of external causes	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	5384	255021	1.0331	0
ST19_OTHER_UNSPE_INJURI_ABDOMEN_LOWER_BACK_PELVIS	"Other and unspecified injuries of abdomen, lower back and pelvis"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	195	253182	0.86692	0
ST19_OTHER_UNSPE_INJURI_ANKLE_FOOT	Other and unspecified injuries of ankle and foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	633	245598	1.0426	0
ST19_OTHER_UNSPE_INJURI_FOREA	Other and unspecified injuries of forearm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	92	244726	0.69106	0
ST19_OTHER_UNSPE_INJURI_HEAD	Other and unspecified injuries of head	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	603	233156	1.0426	0
ST19_OTHER_UNSPE_INJURI_LOWER_LEG	Other and unspecified injuries of lower leg	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1098	227055	1.0426	0
ST19_OTHER_UNSPE_INJURI_NECK	Other and unspecified injuries of neck	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	119	256278	0.74291	0
ST19_OTHER_UNSPE_INJURI_SHOUL_UPPER_ARM	Other and unspecified injuries of shoulder and upper arm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	383	241174	0.99534	0
ST19_OTHER_UNSPE_INJURI_THORAX	Other and unspecified injuries of thorax	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	259	251870	0.94067	0
ST19_OTHER_UNSPE_INJURI_WRIST_HAND	Other and unspecified injuries of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	545	236315	1.0235	0
ST19_POISO_DRUGS_MEDICAM_BIOLO_SUBST	"Poisoning by drugs, medicaments and biological substances"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	6016	254389	1.062	0
ST19_POISO_MEDICI	Poisoning by medicine	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	5363	254389	1.062	1
ST19_POISO_MEDICI_ADVERSE	"Poisoning by medicine, drug-induced"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	310	260095	0.94514	0
ST19_POISO_NARCOT_PSYCHOD_HALLUCINOG	Poisoning by narcotics and psychodysleptics [hallucinogens]	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	321	254389	0.96773	1
ST19_POST_TRAU_WOUND_INFECTION_NOT_ELSEW_CLASSIFIED	"Post-traumatic wound infection, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	348	259758	0.97687	0
ST19_SEQUEL_INJURI_HEAD	Sequelae of injuries of head	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	880	255656	1.0426	0
ST19_SEQUEL_INJURI_LOWER_LIMB	Sequelae of injuries of lower limb	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1753	255656	1.0331	0
ST19_SEQUEL_INJURI_NECK_TRUNK	Sequelae of injuries of neck and trunk	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	460	255656	1.0141	1
ST19_SEQUEL_INJURI_POISO_OTHER_CONSE_EXTER_CAUSES	"Sequelae of injuries, of poisoning and of other consequences of external causes"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	4749	255656	1.0235	0
ST19_SEQUEL_INJURI_UPPER_LIMB	Sequelae of injuries of upper limb	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1719	255656	1.0235	0
ST19_SUPERF_FROST	Superficial frostbite	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	111	260226	0.72784	1
ST19_SUPERF_INJURI_INVOLVI_MULTIPLE_BODY_REGIONS	Superficial injuries involving multiple body regions	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	363	259870	0.98607	0
ST19_SUPERF_INJURY_ABDOMEN_LOWER_BACK_PELVIS	"Superficial injury of abdomen, lower back and pelvis"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2394	253182	1.0331	1
ST19_SUPERF_INJURY_ANKLE_FOOT	Superficial injury of ankle and foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1814	245598	1.0283	0
ST19_SUPERF_INJURY_FOREA	Superficial injury of forearm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1507	244726	1.0378	1
ST19_SUPERF_INJURY_HEAD	Superficial injury of head	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	3513	233156	1.0188	0
ST19_SUPERF_INJURY_HIP_THIGH	Superficial injury of hip and thigh	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2260	251409	1.0141	0
ST19_SUPERF_INJURY_LOWER_LEG	Superficial injury of lower leg	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	4052	227055	1.0331	0
ST19_SUPERF_INJURY_NECK	Superficial injury of neck	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	316	256278	0.96318	0
ST19_SUPERF_INJURY_SHOUL_UPPER_ARM	Superficial injury of shoulder and upper arm	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1688	241174	1.0378	0
ST19_SUPERF_INJURY_THORAX	Superficial injury of thorax	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2487	251870	1.0235	0
ST19_SUPERF_INJURY_WRIST_HAND	Superficial injury of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	3213	236315	1.0283	0
ST19_TOXIC_EFFECT_ALCOHOL	Toxic effect of alcohol	Alcohol related diseases	442	258138	1.0	0
ST19_TOXIC_EFFECT_CARBON_MONOX	Toxic effect of carbon monoxide	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	284	258138	0.94067	0
ST19_TOXIC_EFFECT_CONTACT_W_VENOMO_ANIMALS	Toxic effect of contact with venomous animals	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	619	258138	1.0378	1
ST19_TOXIC_EFFECT_CORROSIVE_SUBST	Toxic effect of corrosive substances	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	83	258138	0.66605	0
ST19_TOXIC_EFFECT_ETHAN	Toxic effect of ethanol	Alcohol related diseases	859	259546	1.0475	0
ST19_TOXIC_EFFECT_OTHER_GASES_FUMES_VAPOU	"Toxic effect of other gases, fumes and vapours"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	104	258138	0.70929	0
ST19_TOXIC_EFFECT_OTHER_UNSPE_SUBST	Toxic effect of other and unspecified substances	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	234	258138	0.89677	0
ST19_TOXIC_EFFEC_SUBST_CHIEF_NONME_SOURCE	Toxic effects of substances chiefly nonmedicinal as to source	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2267	258138	1.0188	0
ST19_TRAUMAT_AMPUT_WRIST_HAND	Traumatic amputation of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	741	236315	1.0426	0
ST19_TRAUMAT_ISCHA_MUSCLE	Traumatic ischaemia of muscle	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	236	259758	0.90109	0
ST19_TRAUMAT_SUBAR_HAEMORRHAGE	Traumatic subarachnoid haemorrhage	Neurological endpoints	500	161031	1.0283	0
ST19_TRAUMAT_SUBDU_HAEMORRHAGE	Traumatic subdural haemorrhage	Neurological endpoints	2009	161031	1.0378	0
STILL_ADULT	Adult-onset Still disease	Rheuma endpoints	4336	234893	1.0475	9
SYSTSCLE_STRICT	"Systemic sclerosis,strict definition"	Rheuma endpoints	134	260023	0.76978	1
T1D	"Type1 diabetes, definitions combined"	Diabetes endpoints	3440	214308	0.95413	13
T1D_STRICT	"Type 1 diabetes, strict definition"	Diabetes endpoints	3242	214308	0.94962	12
T1D_STRICT1	"Type 1 diabetes, strict definition, subgroup 1"	Diabetes endpoints	2992	212077	0.94514	12
T1D_WIDE	"Type 1 diabetes, wide definition"	Diabetes endpoints	8615	214308	1.0283	24
T1D_WIDE1	"Type 1 diabetes, wide definition, subgroup 1"	Diabetes endpoints	6272	212077	1.0	21
T1D_WIDE2	"Type 1 diabetes, wide definition, subgroup 2"	Diabetes endpoints	208	212077	0.88389	2
T2D	"Type 2 diabetes, definitions combined"	Diabetes endpoints	37031	214308	1.2993	103
T2D_INCLAVO	"Type 2 diabetes, definitions combined, including avohilmo"	Diabetes endpoints	38173	214043	1.305	108
T2D_WIDE	"Type 2 diabetes, wide definition"	Diabetes endpoints	22067	217321	1.1893	43
TBC_RESP	Respiratory tuberculosis	I Certain infectious and parasitic diseases (AB1_)	1088	258942	1.0426	0
TEMPOROMANDIB	Temporomandibular joint disorders	XI Diseases of the digestive system (K11_)	3384	153983	1.0331	0
TEMPOROMANDIB_INCLAVO	"Temporomandibular joint disorders, including avohilmo"	XI Diseases of the digestive system (K11_)	6806	253599	1.0426	0
THROMBOCYTAEMIA	Essential (haemorrhagic) thrombocythaemia	Other, not yet classified endpoints (same as #MISC)	479	259322	1.0235	5
THYROIDITIS	Thyroiditis	Comorbidities of Gastrointestinal endpoints	1140	254135	1.0378	2
THYROID_DISORDER_IBD	"Disorders of thyroid, IBD co-morbidities"	Comorbidities of Gastrointestinal endpoints	6270	73703	1.0475	17
THYROTOXICOSIS	Thyrotoxicosis	Comorbidities of Gastrointestinal endpoints	5142	254135	1.0669	20
TONGUEABNORMALITY	Tongue abnormality	XI Diseases of the digestive system (K11_)	963	259442	1.0426	1
TRAUMBRAIN_NONCONCUS	"severe traumatic brain injury, does not include concussion"	Neurological endpoints	3851	256554	1.0283	0
ULCERENTER	Ulcerative enterocolitis	Gastrointestinal endpoints	611	249705	1.0235	1
ULCERILEO	Ulcerative ileocolitis	Gastrointestinal endpoints	803	249705	1.062	4
ULCERNAS	"Ulcerative colitis, NAS"	Gastrointestinal endpoints	2729	249705	1.0475	8
ULCEROTH	Other ulcerative colitis	Gastrointestinal endpoints	1014	249705	1.0475	1
ULCERPROCT	Ulcerative proctitis	Gastrointestinal endpoints	1040	249705	1.0523	2
ULCERRECT	Ulcerative rectosigmoiditis	Gastrointestinal endpoints	1494	249705	1.0523	8
ULCER_ARTHR	Arthropathy in ulcerative colitis	Rheuma endpoints	193	258169	0.86692	1
VD_MI	Vascular dementia (multiple infarctations)	Neurological endpoints	260	250950	0.93621	1
VD_MX	Vascular dementia (mixed)	Neurological endpoints	110	250950	0.72038	0
VD_SC	Vascular dementia (subcortical)	Neurological endpoints	301	250950	0.95864	1
VD_SO	Vascular dementia (sudden onset)	Neurological endpoints	85	250950	0.65552	0
VD_U	Vascular dementia (undefined)	Neurological endpoints	523	250950	1.0283	1
VIRALPNEUMOKNOWN	"Viral pneumonia (known virus, not influenza)"	Interstitial lung disease endpoints	968	252794	1.0378	0
VIRALPNEUMONAS	"Viral pneumonia (unknown virus, not influenza)"	Interstitial lung disease endpoints	638	253032	1.0283	0
VIT_DEF	Vitamin deficiency	IV Endocrine, nutritional and metabolic diseases (E4_)	780	248553	1.0475	0
VOCALCORDDYS	Vocal cord dysfunction	COPD and related endpoints	624	109614	1.0283	0
VWXY20_ACCIDENTAL_POISO_EXPOS_ALCOHOL	Accidental poisoning by and exposure to alcohol	Alcohol related diseases	89	259529	0.67314	0
VWXY20_ACCIDENTS	Accidents	XX External causes of morbidity and mortality (VWXY20_)	1865	258540	1.0331	0
VWXY20_BLOOD_ALCOHOL_ALCOHOL_INTOX_LEVEL	Blood alcohol or alcohol intoxication level	XX External causes of morbidity and mortality (VWXY20_)	316	259860	0.94514	0
